"DO Disease ID	DO Disease Name	OMIM IDs	Mouse MGI ID",,,,
"3764	Denys-Drash syndrome	194080	98968",,,,
"5117	dermoid cyst of ovary	166950	5543908",,,,
"5117	dermoid cyst of ovary	166950	1890081",,,,
"0060462	Desbuquois dysplasia	251450|615777	1923275",,,,
"0070654	desmosterolosis	602398	1922004",,,,
"0050158	desquamative interstitial pneumonia	263000	109517",,,,
"0080439	developmental and epileptic encephalopathy 14	614959	1924627",,,,
"0080449	developmental and epileptic encephalopathy 16	615338	2443456",,,,
"0080450	developmental and epileptic encephalopathy 17	615473	95775",,,,
"0080467	developmental and epileptic encephalopathy 2	300672	1278336",,,,
"0080435	developmental and epileptic encephalopathy 37	616981	2442704",,,,
"0080349	developmental and epileptic encephalopathy 39	612949	1926080",,,,
"0080456	developmental and epileptic encephalopathy 46	617162	95823",,,,
"0080418	developmental and epileptic encephalopathy 54	617391	1858195",,,,
"0080462	developmental and epileptic encephalopathy 7	613720	1309503",,,,
"0080215	developmental and epileptic encephalopathy 8	300607	2442233",,,,
"0060770	dextro-looped transposition of the great arteries	608808	96257",,,,
"0060770	dextro-looped transposition of the great arteries	608808	3653212",,,,
"0060770	dextro-looped transposition of the great arteries	608808	106613",,,,
"0060770	dextro-looped transposition of the great arteries	608808	109448",,,,
"0111879	Diamond-Blackfan anemia 6	612561	102854",,,,
"0111878	Diamond-Blackfan anemia 7	612562	1914275",,,,
"14687	diastrophic dysplasia	222600	892977",,,,
"0060650	dicarboxylic aminoaciduria	222730	105083",,,,
"6652	diffuse idiopathic skeletal hyperostosis	106400	1927073",,,,
"11198	DiGeorge syndrome	188400	3798957",,,,
"11198	DiGeorge syndrome	188400	2677647",,,,
"11198	DiGeorge syndrome	188400	107928",,,,
"11198	DiGeorge syndrome	188400	104686",,,,
"11198	DiGeorge syndrome	188400	96175",,,,
"11198	DiGeorge syndrome	188400	98493",,,,
"11198	DiGeorge syndrome	188400	2154244",,,,
"11198	DiGeorge syndrome	188400	2429765",,,,
"11198	DiGeorge syndrome	188400	3702641",,,,
"11198	DiGeorge syndrome	188400	5311363",,,,
"11198	DiGeorge syndrome	188400	3522243",,,,
"11198	DiGeorge syndrome	188400	1313268",,,,
"11198	DiGeorge syndrome	188400	5620178",,,,
"11198	DiGeorge syndrome	188400	2178429",,,,
"11198	DiGeorge syndrome	188400	99604",,,,
"11198	DiGeorge syndrome	188400	5446153",,,,
"11198	DiGeorge syndrome	188400	102949",,,,
"11198	DiGeorge syndrome	188400	104719",,,,
"11198	DiGeorge syndrome	188400	2177178",,,,
"11198	DiGeorge syndrome	188400	103178",,,,
"11198	DiGeorge syndrome	188400	98729",,,,
"11198	DiGeorge syndrome	188400	2442415",,,,
"0110425	dilated cardiomyopathy 1A	115200	2143886",,,,
"0110425	dilated cardiomyopathy 1A	115200	96794",,,,
"0110425	dilated cardiomyopathy 1A	115200	5907284",,,,
"0110423	dilated cardiomyopathy 1C	601493	1344412",,,,
"0110423	dilated cardiomyopathy 1C	601493	5910332",,,,
"0110424	dilated cardiomyopathy 1CC	613122	1916060",,,,
"0110426	dilated cardiomyopathy 1D	601494	4819714",,,,
"0110426	dilated cardiomyopathy 1D	601494	5576169",,,,
"0110426	dilated cardiomyopathy 1D	601494	104597",,,,
"0110447	dilated cardiomyopathy 1DD	613172	1920963",,,,
"0110433	dilated cardiomyopathy 1E	601154	5800482",,,,
"0110453	dilated cardiomyopathy 1EE	613252	97255",,,,
"0110430	dilated cardiomyopathy 1G	604145	98864",,,,
"0110448	dilated cardiomyopathy 1HH	613881	1352493",,,,
"0110431	dilated cardiomyopathy 1I	604765	94885",,,,
"0110436	dilated cardiomyopathy 1L	606685	1346525",,,,
"0110436	dilated cardiomyopathy 1L	606685	5911917",,,,
"0110449	dilated cardiomyopathy 1M	607482	1330824",,,,
"0110439	dilated cardiomyopathy 1P	609909	5905136",,,,
"0110456	dilated cardiomyopathy 1R	613424	87905",,,,
"0110456	dilated cardiomyopathy 1R	613424	5906237",,,,
"0110456	dilated cardiomyopathy 1R	613424	5313498",,,,
"0110457	dilated cardiomyopathy 1Y	611878	98809",,,,
"0110457	dilated cardiomyopathy 1Y	611878	5906015",,,,
"0110457	dilated cardiomyopathy 1Y	611878	5906014",,,,
"0110457	dilated cardiomyopathy 1Y	611878	6256753",,,,
"0081162	dilated cardiomyopathy 2F	619747	1917619",,,,
"0070477	diphthamide deficiency syndrome 1	616901	2151233",,,,
"0060021	DNA ligase IV deficiency	606593	1335098",,,,
"0090144	Donnai-Barrow syndrome	222448	95794",,,,
"0090145	dopamine beta-hydroxylase deficiency	223360	94864",,,,
"6406	double outlet right ventricle	217095	109448",,,,
"6406	double outlet right ventricle	217095	1101357",,,,
"14250	Down syndrome	190685	5519054",,,,
"14250	Down syndrome	190685	3531160",,,,
"14250	Down syndrome	190685	3814571",,,,
"14250	Down syndrome	190685	3814566",,,,
"14250	Down syndrome	190685	3814564",,,,
"14250	Down syndrome	190685	2178111",,,,
"14250	Down syndrome	190685	5703853",,,,
"14250	Down syndrome	190685	3809573",,,,
"14250	Down syndrome	190685	104215",,,,
"14250	Down syndrome	190685	5430361",,,,
"14250	Down syndrome	190685	4367903",,,,
"14250	Down syndrome	190685	1330299",,,,
"14250	Down syndrome	190685	3623021",,,,
"14250	Down syndrome	190685	4867505",,,,
"0060745	Doyne honeycomb retinal dystrophy	126600	1339998",,,,
"0080422	Dravet syndrome	607208	98246",,,,
"0060747	Duane-radial ray syndrome	607323	2139360",,,,
"12557	Duane retraction syndrome	126800	104555",,,,
"12557	Duane retraction syndrome	126800	1915674",,,,
"12308	Dubin-Johnson syndrome	237500	97887",,,,
"11723	Duchenne muscular dystrophy	310200	107341",,,,
"11723	Duchenne muscular dystrophy	310200	94909",,,,
"11723	Duchenne muscular dystrophy	310200	5765990",,,,
"0060484	EAST syndrome	612780	1194504",,,,
"14289	Ebstein anomaly	224700	1338938",,,,
"0111664	ectodermal dysplasia 1	305100	1195272",,,,
"0060783	""ectrodactyly", ectodermal dysplasia," and cleft lip-palate syndrome 3""	604292	1330810",,
"14720	Ehlers-Danlos syndrome classic type 1	130000	88457",,,,
"14720	Ehlers-Danlos syndrome classic type 1	130000	88458",,,,
"14720	Ehlers-Danlos syndrome classic type 1	130000	109347",,,,
"12714	Ellis-Van Creveld syndrome	225500	1915775",,,,
"12714	Ellis-Van Creveld syndrome	225500	1890596",,,,
"0060641	endocrine-cerebro-osteodysplasia syndrome	612651	1934157",,,,
"1380	endometrial cancer	608089	1921405",,,,
"1380	endometrial cancer	608089	109583",,,,
"1380	endometrial cancer	608089	98834",,,,
"1380	endometrial cancer	608089	1341870",,,,
"0090059	enhanced S-cone syndrome	268100	102567",,,,
"0090059	enhanced S-cone syndrome	268100	1346317",,,,
"4644	epidermolysis bullosa simplex	601001|615425	96688",,,,
"0060735	epidermolysis bullosa simplex Dowling-Meara type	131760	96702",,,,
"0060735	epidermolysis bullosa simplex Dowling-Meara type	131760	96688",,,,
"0060736	epidermolysis bullosa simplex Ogna type	131950	1277961",,,,
"0090017	epidermolysis bullosa simplex with muscular dystrophy	226670	1277961",,,,
"0050989	episodic ataxia type 1	160120	96654",,,,
"0050990	episodic ataxia type 2	108500	109482",,,,
"0090053	episodic kinesigenic dyskinesia 1	128200	1916267",,,,
"13270	erythropoietic protoporphyria	177000|300752	95513",,,,
"13270	erythropoietic protoporphyria	177000|300752	1347061",,,,
"0080171	esophageal atresia/tracheoesophageal fistula	189960	104327",,,,
"5041	esophageal cancer	133239	5308011",,,,
"10825	essential hypertension	145500|603918|604329|607329|608742|610261|610262|610948|611014	97362",,,,
"10825	essential hypertension	145500|603918|604329|607329|608742|610261|610262|610948|611014	109497",,,,
"10825	essential hypertension	145500|603918|604329|607329|608742|610261|610262|610948|611014	95317",,,,
"2224	essential thrombocythemia	187950|601977|614521	97249",,,,
"2224	essential thrombocythemia	187950|601977|614521	5441305",,,,
"2224	essential thrombocythemia	187950|601977|614521	96629",,,,
"2224	essential thrombocythemia	187950|601977|614521	5553467",,,,
"0060640	ethylmalonic encephalopathy	602473	1913321",,,,
"13641	exfoliation syndrome	177650	107448",,,,
"13641	exfoliation syndrome	177650	106096",,,,
"0050909	extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue	137245	5432015",,,,
"14499	Fabry disease	301500	1347344",,,,
"2216	factor V deficiency	227400	88382",,,,
"12134	factor VIII deficiency	306700	88383",,,,
"2229	factor XI deficiency	612416	99481",,,,
"2231	factor XII deficiency	234000	1891012",,,,
"2211	factor XIII deficiency	613225|613235	1921395",,,,
"0050650	familial atrial fibrillation	607554|608583|608988|611493|611494|612201|612240|613055|613980|614022|614049|614050|615377|615378|615770	5800482",,,,
"0060761	familial chronic myelocytic leukemia-like syndrome	600080	96395",,,,
"0090062	familial cold autoinflammatory syndrome 1	120100	2653833",,,,
"0090065	familial cold autoinflammatory syndrome 4	616115	3036243",,,,
"0090065	familial cold autoinflammatory syndrome 4	616115	5696383",,,,
"0050831	familial encephalopathy with neuroserpin inclusion bodies	604218	3833387",,,,
"0050831	familial encephalopathy with neuroserpin inclusion bodies	604218	1194506",,,,
"0111731	familial episodic pain syndrome 3	615552	1345149",,,,
"0060474	familial erythrocytosis 2	263400	103223",,,,
"0111182	familial hemiplegic migraine 2	602481	88106",,,,
"0110922	familial hemophagocytic lymphohistiocytosis 2	603553	97551",,,,
"0110923	familial hemophagocytic lymphohistiocytosis 3	608898	1917700",,,,
"0110924	familial hemophagocytic lymphohistiocytosis 4	603552	1921982",,,,
"13810	familial hypercholesterolemia	143890	96765",,,,
"0070216	familial hyperinsulinemic hypoglycemia 3	602485	1270854",,,,
"0111061	familial hypobetalipoproteinemia 2	605019	88052",,,,
"0060700	familial hypocalciuric hypercalcemia 1	145980	1351351",,,,
"0090028	familial isolated deficiency of vitamin E	277460	1354168",,,,
"14118	familial lipoprotein lipase deficiency	238600	96820",,,,
"2987	familial Mediterranean fever	134610|249100	1859396",,,,
"0050547	familial medullary thyroid carcinoma	155240	97763",,,,
"0060748	familial temporal lobe epilepsy 1	600512	1861691",,,,
"0060748	familial temporal lobe epilepsy 1	600512	5306987",,,,
"0111095	Fanconi anemia complementation group A	227650	1341823",,,,
"0111087	Fanconi anemia complementation group C	227645	95480",,,,
"0111089	Fanconi anemia complementation group D1	605724	109337",,,,
"0111083	Fanconi anemia complementation group D2	227646	2448480",,,,
"0090066	Fanconi-like syndrome	227850	1915220",,,,
"0090066	Fanconi-like syndrome	227850	106299",,,,
"0050464	Farber lipogranulomatosis	228000	1277124",,,,
"0050433	fatal familial insomnia	600072	97769",,,,
"0060464	Feingold syndrome	164280|614326	3790484",,,,
"0060647	fetal encasement syndrome	613630	99484",,,,
"13374	fibrodysplasia ossificans progressiva	135100	3821883",,,,
"13374	fibrodysplasia ossificans progressiva	135100	87911",,,,
"13374	fibrodysplasia ossificans progressiva	135100	5515417",,,,
"13374	fibrodysplasia ossificans progressiva	135100	88180",,,,
"0050790	fibular hypoplasia and complex brachydactyly	228900	95688",,,,
"0050637	Finnish type amyloidosis	105120	4353752",,,,
"2120	focal dermal hypoplasia	305600	1890212",,,,
"0111128	focal segmental glomerulosclerosis 1	603278	1890773",,,,
"0111129	focal segmental glomerulosclerosis 2	603965	5319633",,,,
"0111129	focal segmental glomerulosclerosis 2	603965	109523",,,,
"0111129	focal segmental glomerulosclerosis 2	603965	5319643",,,,
"0111129	focal segmental glomerulosclerosis 2	603965	5319642",,,,
"0112245	focal segmental glomerulosclerosis 3	607832	1330281",,,,
"3962	follicular thyroid carcinoma	188470	98743",,,,
"3962	follicular thyroid carcinoma	188470	104878",,,,
"3962	follicular thyroid carcinoma	188470	109583",,,,
"3962	follicular thyroid carcinoma	188470	5578521",,,,
"0070531	foveal hypoplasia 2	609218	2685433",,,,
"0050879	fragile X-associated tremor/ataxia syndrome	300623	95564",,,,
"0050879	fragile X-associated tremor/ataxia syndrome	300623	3848935",,,,
"0050879	fragile X-associated tremor/ataxia syndrome	300623	5751856",,,,
"14261	fragile X syndrome	300624	95564",,,,
"0081047	frontonasal dysplasia 3	613456	104621",,,,
"9255	frontotemporal dementia	600274	5646620",,,,
"9255	frontotemporal dementia	600274	2387629",,,,
"9255	frontotemporal dementia	600274	3621183",,,,
"9255	frontotemporal dementia	600274	99919",,,,
"9255	frontotemporal dementia	600274	6286243",,,,
"9255	frontotemporal dementia	600274	5293608",,,,
"9255	frontotemporal dementia	600274	6278301",,,,
"9255	frontotemporal dementia	600274	1916192",,,,
"9255	frontotemporal dementia	600274	3505723",,,,
"9255	frontotemporal dementia	600274	1913150",,,,
"9255	frontotemporal dementia	600274	3793734",,,,
"9255	frontotemporal dementia	600274	4438487",,,,
"9255	frontotemporal dementia	600274	4438486",,,,
"9255	frontotemporal dementia	600274	3603947",,,,
"9255	frontotemporal dementia	600274	4358721",,,,
"9255	frontotemporal dementia	600274	3604137",,,,
"9255	frontotemporal dementia	600274	3813494",,,,
"9255	frontotemporal dementia	600274	3604138",,,,
"9255	frontotemporal dementia	600274	3832876",,,,
"9255	frontotemporal dementia	600274	5749786",,,,
"9255	frontotemporal dementia	600274	3838540",,,,
"9255	frontotemporal dementia	600274	3833375",,,,
"9255	frontotemporal dementia	600274	5703729",,,,
"0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis 1	105550	5919945",,,,
"11555	Fuchs endothelial dystrophy	136800|610158|613267|613268|613269|613270|613271|615523	88464",,,,
"14500	fucosidosis	230000	95593",,,,
"0090067	Fuhrmann syndrome	228930	98961",,,,
"0050559	Fukuyama congenital muscular dystrophy	253800	2179507",,,,
"11105	fundus albipunctatus	136880	2385957",,,,
"0070048	GAND syndrome	615074	2443225",,,,
"8534	gastroesophageal reflux disease	109350	1330810",,,,
"9253	gastrointestinal stromal tumor	606764	96677",,,,
"11044	gastroschisis	230750	96828",,,,
"0110957	Gauchers disease type I	230800	95665",,,,
"0110958	Gauchers disease type II	230900	95665",,,,
"0111725	geleophysic dysplasia 1	231050	1925044",,,,
"1827	generalized epilepsy	600669	95613",,,,
"1827	generalized epilepsy	600669	107384",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	5491017",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	4356191",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	97769",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	5487543",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	5491018",,,,
"4249	Gerstmann-Straussler-Scheinker syndrome	137440	5491020",,,,
"0090068	giant axonal neuropathy 1	256850	1890619",,,,
"11119	Gilles de la Tourette syndrome	137580	96062",,,,
"11119	Gilles de la Tourette syndrome	137580	94862",,,,
"11119	Gilles de la Tourette syndrome	137580	2679446",,,,
"11119	Gilles de la Tourette syndrome	137580	96969",,,,
"11119	Gilles de la Tourette syndrome	137580	3778285",,,,
"0050450	Gitelman syndrome	263800	1917097",,,,
"0050450	Gitelman syndrome	263800	1858416",,,,
"0050450	Gitelman syndrome	263800	108114",,,,
"2219	Glanzmanns thrombasthenia	273800	96612",,,,
"0070561	glucose transporter type 1 deficiency syndrome 1	606777	95755",,,,
"0111254	glutaric acidemia I	231670	104541",,,,
"0112246	glutaric acidemia type 3	231690	1923221",,,,
"0060363	glycerol kinase deficiency	307030	106594",,,,
"0111037	glycine N-methyltransferase deficiency	606664	1202304",,,,
"2749	glycogen storage disease Ia	232200	95607",,,,
"0081330	glycogen storage disease Ib	232220	1316650",,,,
"2752	glycogen storage disease II	232300	95609",,,,
"2748	glycogen storage disease III	232400	1924809",,,,
"2750	glycogen storage disease IV	232500	1921435",,,,
"0111041	glycogen storage disease IXb	261750	97578",,,,
"0111040	glycogen storage disease IXd	300559	97576",,,,
"2746	glycogen storage disease V	232600	97830",,,,
"2746	glycogen storage disease V	232600	106918",,,,
"2754	glycogen storage disease VI	232700	97829",,,,
"11721	glycogen storage disease VII	232800	97548",,,,
"11721	glycogen storage disease VII	232800	106918",,,,
"0050579	glycogen storage disease XV	613507	1351614",,,,
"3343	glycoproteinosis	256550	97305",,,,
"4795	""GM2 gangliosidosis"," AB variant""	272750	95762",,,
"0111533	gnathodiaphyseal dysplasia	166260	3576659",,,,
"0060481	Goldberg-Shprintzen syndrome	609460	1919570",,,,
"2907	Goldenhar syndrome	164210	106676",,,,
"2907	Goldenhar syndrome	164210	105953",,,,
"2907	Goldenhar syndrome	164210	3511278",,,,
"0111455	GRACILE syndrome	603358	1914071",,,,
"0111044	gray platelet syndrome	139090	2448554",,,,
"14761	Greig cephalopolysyndactyly syndrome	175700	95729",,,,
"0060832	Griscelli syndrome type 1	214450	105976",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	5310798",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	4830518",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	5476814",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	5476817",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	5476818",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	2387629",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	5002478",,,,
"0060672	Grn-related frontotemporal lobar degeneration with Tdp43 inclusions	607485	95832",,,,
"0050799	guanidinoacetate methyltransferase deficiency	612736	1098221",,,,
"12842	Guillain-Barre syndrome	139393	1338803",,,,
"12842	Guillain-Barre syndrome	139393	101773",,,,
"1415	gyrate atrophy	258870	97394",,,,
"2736	Hajdu-Cheney syndrome	102500	97364",,,,
"0060739	hand-foot-genital syndrome	140000	96173",,,,
"1060	Hartnup disease	234500	1921588",,,,
"0070058	Helsmoortel-Van Der Aa Syndrome	615873	1338758",,,,
"2352	hemochromatosis	231100	96163",,,,
"2352	hemochromatosis	231100	88127",,,,
"0111029	hemochromatosis type 1	235200	109191",,,,
"0111027	hemochromatosis type 2A	602390	1916835",,,,
"0111032	hemochromatosis type 2B	613313	1933533",,,,
"0111030	hemochromatosis type 3	604250	1354956",,,,
"0111028	hemochromatosis type 4	606069	1315204",,,,
"12259	hemophilia B	306900	88384",,,,
"684	hepatocellular carcinoma	114550	5578130",,,,
"684	hepatocellular carcinoma	114550	6467539",,,,
"684	hepatocellular carcinoma	114550	99421",,,,
"684	hepatocellular carcinoma	114550	96692",,,,
"684	hepatocellular carcinoma	114550	5437648",,,,
"684	hepatocellular carcinoma	114550	1202304",,,,
"684	hepatocellular carcinoma	114550	1919815",,,,
"684	hepatocellular carcinoma	114550	1927144",,,,
"684	hepatocellular carcinoma	114550	1918817",,,,
"684	hepatocellular carcinoma	114550	3794549",,,,
"684	hepatocellular carcinoma	114550	5544910",,,,
"684	hepatocellular carcinoma	114550	3797587",,,,
"684	hepatocellular carcinoma	114550	2679153",,,,
"684	hepatocellular carcinoma	114550	97569",,,,
"684	hepatocellular carcinoma	114550	3810466",,,,
"684	hepatocellular carcinoma	114550	97611",,,,
"684	hepatocellular carcinoma	114550	3693965",,,,
"684	hepatocellular carcinoma	114550	6257843",,,,
"684	hepatocellular carcinoma	114550	109583",,,,
"684	hepatocellular carcinoma	114550	5755888",,,,
"684	hepatocellular carcinoma	114550	5437708",,,,
"684	hepatocellular carcinoma	114550	88039",,,,
"684	hepatocellular carcinoma	114550	3621047",,,,
"684	hepatocellular carcinoma	114550	5661921",,,,
"684	hepatocellular carcinoma	114550	97250",,,,
"684	hepatocellular carcinoma	114550	1889549",,,,
"684	hepatocellular carcinoma	114550	5428912",,,,
"684	hepatocellular carcinoma	114550	1352464",,,,
"684	hepatocellular carcinoma	114550	5000252",,,,
"684	hepatocellular carcinoma	114550	104556",,,,
"684	hepatocellular carcinoma	114550	5781012",,,,
"684	hepatocellular carcinoma	114550	5811148",,,,
"684	hepatocellular carcinoma	114550	4459071",,,,
"684	hepatocellular carcinoma	114550	2449975",,,,
"684	hepatocellular carcinoma	114550	1347487",,,,
"684	hepatocellular carcinoma	114550	3769139",,,,
"13269	hereditary coproporphyria	121300	104841",,,,
"2373	hereditary elliptocytosis	130600|611804	95401",,,,
"1270	hereditary hemorrhagic telangiectasia	187300|600376|615506	95392",,,,
"1270	hereditary hemorrhagic telangiectasia	187300|600376|615506	1338946",,,,
"0050947	hereditary hypophosphatemic rickets with hypercalciuria	241530	1345284",,,,
"206	hereditary multiple exostoses	133700|133701|600209	108050",,,,
"206	hereditary multiple exostoses	133700|133701|600209	894663",,,,
"0060843	hereditary neuropathy with liability to pressure palsies	162500	97631",,,,
"0090120	hereditary neutrophilia	162830	1339755",,,,
"0070151	hereditary sensory and autonomic neuropathy type 6	614653	104627",,,,
"0110764	hereditary spastic paraplegia 11	604360	2444989",,,,
"0110766	hereditary spastic paraplegia 13	605280	96242",,,,
"0110768	hereditary spastic paraplegia 15	270700	1924767",,,,
"0110773	hereditary spastic paraplegia 2	312920	97623",,,,
"0110782	hereditary spastic paraplegia 31	610250	1098827",,,,
"0110786	hereditary spastic paraplegia 35	612319	2443327",,,,
"0110792	hereditary spastic paraplegia 4	182601	1858896",,,,
"0110800	hereditary spastic paraplegia 48	613647	1924908",,,,
"0110806	hereditary spastic paraplegia 54	615033	1919358",,,,
"0110816	hereditary spastic paraplegia 7	607259	2385906",,,,
"0112341	hereditary spastic paraplegia 80	618418	2149543",,,,
"0110916	hereditary spherocytosis type 1	182900	95402",,,,
"0110916	hereditary spherocytosis type 1	182900	98385",,,,
"0110916	hereditary spherocytosis type 1	182900	87919",,,,
"0110916	hereditary spherocytosis type 1	182900	88024",,,,
"0110918	hereditary spherocytosis type 3	270970	98385",,,,
"0110919	hereditary spherocytosis type 4	612653	109393",,,,
"0060539	Hermansky-Pudlak syndrome 1	203300	1861441",,,,
"0060539	Hermansky-Pudlak syndrome 1	203300	107734",,,,
"0060539	Hermansky-Pudlak syndrome 1	203300	2177763",,,,
"0060540	Hermansky-Pudlak syndrome 2	608233	107734",,,,
"0060540	Hermansky-Pudlak syndrome 2	608233	1333879",,,,
"0060541	Hermansky-Pudlak syndrome 3	614072	2153839",,,,
"0060542	Hermansky-Pudlak syndrome 4	614073	2177742",,,,
"0060543	Hermansky-Pudlak syndrome 5	614074	2180307",,,,
"0060544	Hermansky-Pudlak syndrome 6	614075	2181763",,,,
"0060545	Hermansky-Pudlak syndrome 7	614076	2137586",,,,
"0060546	Hermansky-Pudlak syndrome 8	614077	2678952",,,,
"0060547	Hermansky-Pudlak syndrome 9	614171	1927580",,,,
"0111628	high myopia-sensorineural deafness syndrome	221200	2443198",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	5774445",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	5755286",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	97902",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	102720",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	96533",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	96610",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	1338038",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	107430",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	1100842",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	95410",,,,
"10487	Hirschsprungs disease	600156|606874|606875|608462|611644	95285",,,,
"0081168	HMG-CoA synthase 2 deficiency	605911	101939",,,,
"0110877	holoprosencephaly 11	614226	1926387",,,,
"0110872	holoprosencephaly 2	157170	102764",,,,
"0110875	holoprosencephaly 3	142945	98297",,,,
"0110878	holoprosencephaly 5	609637	106679",,,,
"0060468	Holt-Oram syndrome	142900	102541",,,,
"0060468	Holt-Oram syndrome	142900	3522251",,,,
"9263	homocystinuria	236200|236250	88285",,,,
"321	HTLV-1-associated myelopathy/tropical spastic paraparesis	159580	1344313",,,,
"12858	Huntingtons disease	143100	2653601",,,,
"12858	Huntingtons disease	143100	4438235",,,,
"12858	Huntingtons disease	143100	5635148",,,,
"12858	Huntingtons disease	143100	3851437",,,,
"12858	Huntingtons disease	143100	5635149",,,,
"12858	Huntingtons disease	143100	101884",,,,
"12858	Huntingtons disease	143100	2445110",,,,
"12858	Huntingtons disease	143100	5700343",,,,
"12858	Huntingtons disease	143100	3800752",,,,
"12858	Huntingtons disease	143100	5304694",,,,
"12858	Huntingtons disease	143100	3813480",,,,
"12858	Huntingtons disease	143100	6294290",,,,
"12858	Huntingtons disease	143100	5432146",,,,
"12858	Huntingtons disease	143100	6294289",,,,
"12858	Huntingtons disease	143100	5432148",,,,
"12858	Huntingtons disease	143100	5575506",,,,
"12858	Huntingtons disease	143100	5052378",,,,
"12858	Huntingtons disease	143100	5052376",,,,
"12858	Huntingtons disease	143100	96067",,,,
"12858	Huntingtons disease	143100	3056898",,,,
"12858	Huntingtons disease	143100	1919227",,,,
"12858	Huntingtons disease	143100	2670664",,,,
"12858	Huntingtons disease	143100	3057176",,,,
"12858	Huntingtons disease	143100	5569525",,,,
"12858	Huntingtons disease	143100	5569522",,,,
"12858	Huntingtons disease	143100	5565689",,,,
"12858	Huntingtons disease	143100	5897171",,,,
"12858	Huntingtons disease	143100	3613512",,,,
"12858	Huntingtons disease	143100	4429153",,,,
"12858	Huntingtons disease	143100	2653600",,,,
"12858	Huntingtons disease	143100	4437301",,,,
"12858	Huntingtons disease	143100	5287242",,,,
"0090104	Huntingtons disease-like 2	606438	5052364",,,,
"0090104	Huntingtons disease-like 2	606438	5052362",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1922783",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1924832",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1916120",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1922300",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1926051",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1924407",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	87918",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	98365",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1920831",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	2389007",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	3644008",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1289263",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	105091",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	4839367",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	2685973",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	2449121",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1921622",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1858235",,,,
"10908	hydrocephalus	123155|236600|236635|307000|615219	1921903",,,,
"9278	hyperargininemia	207800	88070",,,,
"0060696	hyperekplexia 1	149400	5086224",,,,
"0060696	hyperekplexia 1	149400	95747",,,,
"0060696	hyperekplexia 1	149400	5306913",,,,
"0060697	hyperekplexia 2	614619	95751",,,,
"0060698	hyperekplexia 3	614618	105090",,,,
"9279	hyperhomocysteinemia	603174	88285",,,,
"3261	hyper IgE recurrent infection syndrome 1	147060	5574059",,,,
"3261	hyper IgE recurrent infection syndrome 1	147060	103038",,,,
"0081450	hyperimmunoglobulinemia D periodic fever syndrome	260920	107624",,,,
"14451	hyperkalemic periodic paralysis	170500	98250",,,,
"13543	hyperparathyroidism	145000|145001|610071	2384876",,,,
"13543	hyperparathyroidism	145000|145001|610071	1351351",,,,
"13543	hyperparathyroidism	145000|145001|610071	1316736",,,,
